"participant" "timestamp" "task"
17 61.9473000000003 "performing"
17 63.0927000000001 "performing"
17 64.4367000000002 "performing"
17 65.2497000000001 "performing"
17 67.3743999999999 "performing"
17 70.1953000000003 "performing"
17 70.7432000000001 "performing"
17 74.2448999999999 "performing"
17 75.4397000000001 "performing"
17 80.6341 "performing"
17 85.5961000000002 "performing"
17 88.4335000000001 "performing"
17 92.3337000000001 "performing"
17 92.9477000000002 "performing"
17 95.1385 "performing"
17 99.2538999999999 "performing"
17 102.4403 "performing"
17 102.9713 "performing"
17 104.4812 "performing"
17 105.942 "performing"
17 107.8336 "performing"
17 108.8795 "performing"
17 111.5342 "performing"
17 113.1445 "performing"
17 115.6505 "performing"
17 116.7619 "performing"
17 119.1353 "performing"
17 124.6617 "performing"
17 125.4747 "performing"
17 126.1219 "performing"
17 128.3289 "performing"
17 130.7191 "performing"
17 134.9338 "performing"
17 138.9002 "performing"
17 141.7051 "performing"
17 144.4098 "performing"
17 145.7048 "performing"
17 147.6624 "performing"
17 150.0526 "performing"
17 152.8074 "performing"
17 155.0312 "performing"
17 155.5788 "performing"
17 157.6696 "performing"
17 160.093 "performing"
17 163.9426 "performing"
17 166.432 "performing"
17 169.0706 "performing"
17 170.2159 "performing"
17 173.2529 "performing"
17 175.4767 "performing"
17 177.5678 "performing"
17 181.8162 "performing"
17 184.5047 "performing"
17 200.0873 "performing"
17 204.5184 "performing"
17 206.6429 "performing"
17 208.3358 "performing"
17 209.3479 "performing"
17 210.6091 "performing"
17 211.3723 "performing"
17 212.7168 "performing"
17 217.1311 "performing"
17 220.5666 "performing"
17 222.9894 "performing"
17 224.1676 "performing"
17 231.735 "performing"
18 1.9409999999998 "performing"
18 2.33949999999982 "performing"
18 14.5533999999998 "performing"
18 22.6688999999997 "performing"
18 26.6186 "performing"
18 35.4305999999999 "performing"
18 35.9119999999998 "performing"
18 39.5961999999995 "performing"
18 57.6018999999999 "performing"
18 64.3733999999997 "performing"
18 65.4352999999996 "performing"
18 81.2672999999998 "performing"
18 83.4577999999997 "performing"
18 89.9962999999998 "performing"
18 98.626 "performing"
18 105.4634 "performing"
18 109.6785 "performing"
18 134.2066 "performing"
18 134.7208 "performing"
18 139.3015 "performing"
18 141.6745 "performing"
18 142.8029 "performing"
18 152.3453 "performing"
18 152.7768 "performing"
18 163.5637 "performing"
18 164.0452 "performing"
18 190.4815 "performing"
18 199.2773 "performing"
18 203.2105 "performing"
18 205.0193 "performing"
18 208.4545 "performing"
18 214.8102 "performing"
18 216.4366 "performing"
18 222.6104 "performing"
19 0.21730000000025 "performing"
19 3.48680000000013 "performing"
19 6.24160000000006 "performing"
19 6.80570000000012 "performing"
19 7.60239999999976 "performing"
19 8.01710000000003 "performing"
19 9.90949999999998 "performing"
19 11.9504999999999 "performing"
19 16.0163000000002 "performing"
19 16.9123000000002 "performing"
19 17.6592000000001 "performing"
19 19.1362000000001 "performing"
19 19.8664999999999 "performing"
19 21.7085999999999 "performing"
19 24.1479999999999 "performing"
19 26.0396000000001 "performing"
19 27.6824999999999 "performing"
19 28.7284 "performing"
19 29.7242000000001 "performing"
19 31.4167000000002 "performing"
19 32.8274999999999 "performing"
19 34.4375 "performing"
19 34.8519999999999 "performing"
19 35.3333000000002 "performing"
19 35.914 "performing"
19 36.5776000000001 "performing"
19 38.0717000000002 "performing"
19 39.4327000000001 "performing"
19 40.2787000000001 "performing"
19 42.1538999999998 "performing"
19 43.7469999999998 "performing"
19 45.4728999999998 "performing"
19 47.4478999999999 "performing"
19 49.1734999999999 "performing"
19 51.1322000000002 "performing"
19 52.7085 "performing"
19 54.6168999999998 "performing"
19 55.6624999999999 "performing"
19 56.8742000000002 "performing"
19 57.8366000000001 "performing"
19 58.2683999999999 "performing"
19 59.2637000000002 "performing"
19 61.3382000000001 "performing"
19 62.1019999999999 "performing"
19 66.4661000000001 "performing"
19 67.7106000000001 "performing"
19 69.9513999999999 "performing"
19 70.6318000000003 "performing"
19 71.6605999999999 "performing"
19 72.1256000000001 "performing"
19 72.8553999999999 "performing"
19 73.934 "performing"
19 76.3405 "performing"
19 77.9501 "performing"
19 78.9292 "performing"
19 82.1487000000002 "performing"
19 82.8957 "performing"
19 85.6671000000001 "performing"
19 87.078 "performing"
19 87.5425 "performing"
19 88.3222000000001 "performing"
19 89.5008000000003 "performing"
19 89.9651000000001 "performing"
19 91.9402000000002 "performing"
19 94.0808999999999 "performing"
19 96.7694999999999 "performing"
19 97.3335 "performing"
19 97.9312000000002 "performing"
19 99.4743000000003 "performing"
19 100.9848 "performing"
19 102.1133 "performing"
19 103.0755 "performing"
19 103.7063 "performing"
19 104.0716 "performing"
19 105.5651 "performing"
19 106.4114 "performing"
19 108.0544 "performing"
19 108.9501 "performing"
19 110.2283 "performing"
19 111.3067 "performing"
19 113.2153 "performing"
19 115.34 "performing"
19 117.4804 "performing"
19 118.6753 "performing"
19 119.6376 "performing"
19 120.4181 "performing"
19 121.7122 "performing"
19 122.2934 "performing"
19 124.3015 "performing"
19 126.6577 "performing"
19 127.3382 "performing"
19 127.9352 "performing"
19 130.9724 "performing"
19 132.1507 "performing"
19 133.5283 "performing"
19 139.0211 "performing"
19 140.4819 "performing"
19 141.0462 "performing"
19 143.0871 "performing"
19 145.8252 "performing"
19 147.6676 "performing"
19 148.414 "performing"
19 149.8916 "performing"
19 151.0364 "performing"
19 152.8455 "performing"
19 154.7701 "performing"
19 155.7829 "performing"
19 156.1148 "performing"
19 157.0272 "performing"
19 158.1888 "performing"
19 160.7946 "performing"
19 161.4083 "performing"
19 163.4331 "performing"
19 165.6074 "performing"
19 167.0009 "performing"
19 168.6106 "performing"
19 168.926 "performing"
19 170.7847 "performing"
19 172.8592 "performing"
19 174.253 "performing"
19 176.3608 "performing"
19 179.3477 "performing"
19 181.0408 "performing"
19 183.7788 "performing"
19 184.7748 "performing"
19 185.4883 "performing"
19 186.4343 "performing"
19 188.0273 "performing"
19 189.5875 "performing"
19 191.5955 "performing"
19 194.5159 "performing"
19 196.2255 "performing"
19 197.2709 "performing"
19 198.1839 "performing"
19 199.0468 "performing"
19 200.1754 "performing"
19 201.3701 "performing"
19 202.2659 "performing"
19 205.5688 "performing"
19 207.0125 "performing"
19 208.1578 "performing"
19 208.6057 "performing"
19 210.2985 "performing"
19 210.5975 "performing"
19 212.041 "performing"
19 213.8829 "performing"
19 214.4309 "performing"
19 215.6258 "performing"
19 217.1191 "performing"
19 217.9321 "performing"
19 220.2224 "performing"
19 222.3302 "performing"
19 223.3259 "performing"
19 226.3297 "performing"
19 228.9017 "performing"
19 229.8475 "performing"
19 230.8436 "performing"
19 231.7727 "performing"
